Tanggal,Harga
2023-05-15,12690.0
2023-05-16,12690.0
2023-05-17,12750.0
2023-05-18,12630.0
2023-05-19,12690.0
2023-05-20,12700.0
2023-05-21,12630.0
2023-05-22,12630.0
2023-05-23,12770.0
2023-05-24,12630.0
2023-05-25,12640.0
2023-05-26,12700.0
2023-05-27,12700.0
2023-05-28,12700.0
2023-05-29,12830.0
2023-05-30,12830.0
2023-05-31,12690.0
2023-06-01,12770.0
2023-06-02,12830.0
2023-06-03,12710.0
2023-06-04,12770.0
2023-06-05,12770.0
2023-06-06,12770.0
2023-06-07,12770.0
2023-06-08,12830.0
2023-06-09,12770.0
2023-06-10,12770.0
2023-06-11,12770.0
2023-06-12,12770.0
2023-06-13,12640.0
2023-06-14,12640.0
2023-06-15,12770.0
2023-06-16,12710.0
2023-06-17,12770.0
2023-06-18,12770.0
2023-06-19,12770.0
2023-06-20,12890.0
2023-06-21,12500.0
2023-06-22,12450.0
2023-06-23,12450.0
2023-06-24,12380.0
2023-06-25,12320.0
2023-06-26,12700.0
2023-06-27,12890.0
2023-06-28,12830.0
2023-06-29,12700.0
2023-06-30,12700.0
2023-07-01,12830.0
2023-07-02,12950.0
2023-07-03,12830.0
2023-07-04,12890.0
2023-07-05,12830.0
2023-07-06,12760.0
2023-07-07,12830.0
2023-07-08,12830.0
2023-07-09,12830.0
2023-07-10,12830.0
2023-07-11,12830.0
2023-07-12,12830.0
2023-07-13,12830.0
2023-07-14,12830.0
2023-07-15,12830.0
2023-07-16,12760.0
2023-07-17,13010.0
2023-07-18,12890.0
2023-07-19,12880.0
2023-07-20,12890.0
2023-07-21,12890.0
2023-07-22,12890.0
2023-07-23,12890.0
2023-07-24,12890.0
2023-07-25,12950.0
2023-07-26,12890.0
2023-07-27,12890.0
2023-07-28,12890.0
2023-07-29,12890.0
2023-07-30,12890.0
2023-07-31,12890.0
2023-08-01,13010.0
2023-08-02,12950.0
2023-08-03,12960.0
2023-08-04,12960.0
2023-08-05,12960.0
2023-08-06,12960.0
2023-08-07,13020.0
2023-08-08,12900.0
2023-08-09,12620.0
2023-08-10,12960.0
2023-08-11,12960.0
2023-08-12,12960.0
2023-08-13,12830.0
2023-08-14,12960.0
2023-08-15,12780.0
2023-08-16,12710.0
2023-08-17,12710.0
2023-08-18,12710.0
2023-08-19,12710.0
2023-08-20,12710.0
2023-08-21,12710.0
2023-08-22,12770.0
2023-08-23,12840.0
2023-08-24,12840.0
2023-08-25,12840.0
2023-08-26,12820.0
2023-08-27,12820.0
2023-08-28,12900.0
2023-08-29,12970.0
2023-08-30,13200.0
2023-08-31,13120.0
2023-09-01,13000.0
2023-09-02,13000.0
2023-09-03,13000.0
2023-09-04,13330.0
2023-09-05,13390.0
2023-09-06,13450.0
2023-09-07,13450.0
2023-09-08,13330.0
2023-09-09,13390.0
2023-09-10,13390.0
2023-09-11,13460.0
2023-09-12,13520.0
2023-09-13,13650.0
2023-09-14,13650.0
2023-09-15,13710.0
2023-09-16,13890.0
2023-09-17,13960.0
2023-09-18,14200.0
2023-09-19,13370.0
2023-09-20,13670.0
2023-09-21,13770.0
2023-09-22,13660.0
2023-09-23,13960.0
2023-09-24,14030.0
2023-09-25,13910.0
2023-09-26,13910.0
2023-09-27,14030.0
2023-09-28,13910.0
2023-09-29,13840.0
2023-09-30,13840.0
2023-10-01,13780.0
2023-10-02,13840.0
2023-10-03,13840.0
2023-10-04,13840.0
2023-10-05,13780.0
2023-10-06,13840.0
2023-10-07,13890.0
2023-10-08,13840.0
2023-10-09,13840.0
2023-10-10,13910.0
2023-10-11,13970.0
2023-10-12,13910.0
2023-10-13,13840.0
2023-10-14,13960.0
2023-10-15,14030.0
2023-10-16,14150.0
2023-10-17,14150.0
2023-10-18,14090.0
2023-10-19,14030.0
2023-10-20,14150.0
2023-10-21,13920.0
2023-10-22,13920.0
2023-10-23,14040.0
2023-10-24,14040.0
2023-10-25,14040.0
2023-10-26,13910.0
2023-10-27,13920.0
2023-10-28,14180.0
2023-10-29,14120.0
2023-10-30,14120.0
2023-10-31,14120.0
2023-11-01,14210.0
2023-11-02,13990.0
2023-11-03,14120.0
2023-11-04,14060.0
2023-11-05,14120.0
2023-11-06,14120.0
2023-11-07,14120.0
2023-11-08,14180.0
2023-11-09,14120.0
2023-11-10,14120.0
2023-11-11,14120.0
2023-11-12,13960.0
2023-11-13,14160.0
2023-11-14,14220.0
2023-11-15,14160.0
2023-11-16,14160.0
2023-11-17,14160.0
2023-11-18,14220.0
2023-11-19,14220.0
2023-11-20,14220.0
2023-11-21,14220.0
2023-11-22,14220.0
2023-11-23,14220.0
2023-11-24,14220.0
2023-11-25,14340.0
2023-11-26,14250.0
2023-11-27,14250.0
2023-11-28,14220.0
2023-11-29,14340.0
2023-11-30,14340.0
2023-12-01,14180.0
2023-12-02,14340.0
2023-12-03,14340.0
2023-12-04,14340.0
2023-12-05,14340.0
2023-12-06,14340.0
2023-12-07,14280.0
2023-12-08,14340.0
2023-12-09,14340.0
2023-12-10,14340.0
2023-12-11,14460.0
2023-12-12,14340.0
2023-12-13,14460.0
2023-12-14,14450.0
2023-12-15,14450.0
2023-12-16,14390.0
2023-12-17,14330.0
2023-12-18,14450.0
2023-12-19,14450.0
2023-12-20,14450.0
2023-12-21,14450.0
2023-12-22,14450.0
2023-12-23,14390.0
2023-12-24,14390.0
2023-12-25,14390.0
2023-12-26,14330.0
2023-12-27,14330.0
2023-12-28,14410.0
2023-12-29,14330.0
2023-12-30,14330.0
2023-12-31,14330.0
2024-01-01,14310.0
2024-01-02,14520.0
2024-01-03,14450.0
2024-01-04,14330.0
2024-01-05,14450.0
2024-01-06,14390.0
2024-01-07,14330.0
2024-01-08,14380.0
2024-01-09,14450.0
2024-01-10,14450.0
2024-01-11,14600.0
2024-01-12,14380.0
2024-01-13,14390.0
2024-01-14,14390.0
2024-01-15,14520.0
2024-01-16,14430.0
2024-01-17,14400.0
2024-01-18,14780.0
2024-01-19,14680.0
2024-01-20,14530.0
2024-01-21,14380.0
2024-01-22,14650.0
2024-01-23,14670.0
2024-01-24,14710.0
2024-01-25,14670.0
2024-01-26,14670.0
2024-01-27,14730.0
2024-01-28,14640.0
2024-01-29,14770.0
2024-01-30,14950.0
2024-01-31,14920.0
2024-02-01,14770.0
2024-02-02,14920.0
2024-02-03,14750.0
2024-02-04,15040.0
2024-02-05,14740.0
2024-02-06,15250.0
2024-02-07,15280.0
2024-02-08,15220.0
2024-02-09,15260.0
2024-02-10,15140.0
2024-02-11,15240.0
2024-02-12,15330.0
2024-02-13,15530.0
2024-02-14,15940.0
2024-02-15,16290.0
2024-02-16,16170.0
2024-02-17,16100.0
2024-02-18,16140.0
2024-02-19,16270.0
2024-02-20,16380.0
2024-02-21,16160.0
2024-02-22,16450.0
2024-02-23,16130.0
2024-02-24,16350.0
2024-02-25,16490.0
2024-02-26,16320.0
2024-02-27,16560.0
2024-02-28,16360.0
2024-02-29,16710.0
2024-03-01,16690.0
